"Gene","cond1_mean","cond2_mean","M","D","prob","ranking"
"CG6878",165.859158476443,121.572572659054,0.448140890886841,44.286585817389,0.825451388888889,44.2888531531247
"CG6885",0.0597353787227911,0.102093527048153,-0.773233862501248,0.0423581483253621,0.119131944444444,-0.774393193957794
"CG6888",0.399976556124193,0.0587010223363276,2.76845790698664,0.341275533787865,0.326805555555556,2.78941358939815
"CG6891",37.8533812950375,86.8063287192762,-1.1973780516196,48.9529474242387,0.912569444444444,-48.9675890331429
"CG6893",0.0459902643668944,0.0329236251149338,0.482205295782153,0.0130666392519606,0.0906944444444444,0.482382301024503
"CG6901",0.248502634484068,0.0262884286335634,3.24076133261568,0.222214205850505,0.260243055555556,3.2483708483267
"CG6903",33.352125127727,33.9101557798976,-0.0239387221244511,0.558030652170558,0.157916666666667,-0.558543884738567
"CG6904",62.3441858124555,69.8849669005567,-0.164727126556221,7.54078108810126,0.612951388888889,-7.54258009204337
"CG6905",4.81075802643934,7.6979870563888,-0.678217009408852,2.88722902994946,0.690486111111111,-2.96581688295727
"CG6907",19.6285855072677,18.0102251026839,0.124139998734148,1.61836040458386,0.421423611111111,1.62311464117929
"CG6910",54.3791326691095,36.5216905336205,0.574299593960658,17.857442135489,0.832534722222222,17.8666745547671
"CG6914",NA,NA,NA,NA,NA,0
"CG6927",0.141051572526574,0.479197755783508,-1.76439840156704,0.338146183256934,0.323263888888889,-1.7965089926587
"CG6928",129.939583834954,83.1384623475057,0.644253019139452,46.8011214874485,0.860729166666667,46.8055555937069
"CG6931",12.321357806717,5.26948240362525,1.22542808416476,7.05187540309174,0.843680555555556,7.15755689395411
"CG6933",7.0490188349792,0.789603541671074,3.15822209433341,6.25941529330813,0.884236111111111,7.01103748465485
"CG6937",13.2366081610337,10.783884033806,0.295656595994653,2.45272412722771,0.592465277777778,2.47047940024604
"CG6938",13.6879737050888,40.8690897133531,-1.57810121674516,27.1811160082644,0.918784722222222,-27.2268887481662
"CG6945",6.41441603103256,5.40339916429266,0.247450666375022,1.0110168667399,0.422048611111111,1.04085874984169
"CG6950",88.1490733073639,61.572652496677,0.517655682928423,26.5764208106869,0.833333333333333,26.5814617828437
"CG6951",36.771604701344,7.82193902036032,2.23299394266286,28.9496656809837,0.938819444444444,29.0356574747102
"CG6954",9.18296575768187,29.5221709781231,-1.68476674601938,20.3392052204412,0.915486111111111,-20.4088634663402
"CG6959",21.1881420967827,23.6658394302571,-0.159549006442653,2.47769733347441,0.513888888888889,-2.48282902386834
"CG6962",2.89850210973407,4.2217574641819,-0.542536163945259,1.32325535444783,0.527256944444444,-1.43015741170799
"CG6966",62.6448881873497,103.540080736495,-0.724920652486145,40.8951925491449,0.868888888888889,-40.9016171267597
"CG6967",0.524267671033561,0.189080043295639,1.47130648464781,0.335187627737923,0.318194444444444,1.50900414762693
"CG6971",1.82152043499539,4.11007593924794,-1.17402186964963,2.28855550425255,0.693263888888889,-2.57212240114273
"CG6972",24.6352200527722,6.56875923937416,1.90702956507272,18.066460813398,0.918020833333333,18.166831536735
"CG6974",0.576543806965881,0.208321102399079,1.46862124280439,0.368222704566802,0.332013888888889,1.51407936217848
"CG6980",13.9032490871259,5.99076944687094,1.21460885161825,7.91247964025499,0.852569444444444,8.00516138000222
"CG6982",70.7236146679461,45.7941628441723,0.627028295603193,24.9294518237738,0.849965277777778,24.9373361191076
"CG6983",176.728521389117,55.8871911552286,1.66094531522512,120.841330233889,0.935972222222222,120.852744412512
"CG6984",10.8302052078304,5.88570479961618,0.879773488870052,4.9445004082142,0.778055555555556,5.02215946367187
"CG6985",0.459875445263127,0.772642857595979,-0.748558536343524,0.312767412332852,0.281736111111111,-0.811272664737415
"CG6996",NA,NA,NA,NA,NA,0
"CG7006",5.87179183593223,7.90677402487746,-0.429288369776799,2.03498218894523,0.591944444444444,-2.07976946168318
"CG7011",20.8171238433219,14.7482781196157,0.497224227493363,6.06884572370623,0.757083333333333,6.08918059763001
"CG7017",0.399976556124193,0.0298496985272083,3.74412717571432,0.370126857596985,0.341319444444444,3.76237720047274
"CG7023",45.3216635556772,25.1046550038901,0.85224591784588,20.2170085517871,0.864375,20.2349637481147
"CG7024",0.821901425789144,0.177937158115576,2.20759755958578,0.643964267673568,0.447708333333333,2.29960365348671
"CG7025",0.024188022264432,0.0408839342599365,-0.757241221397089,0.0166959119955045,0.101840277777778,-0.757425257606529
