"Gene","cond1_mean","cond2_mean","M","D","prob","ranking"
"CG4980",9.67468536868753,13.8553891038165,-0.518160577780087,4.18070373512896,0.746867940028753,-4.21269202592435
"CG4982",NA,NA,NA,NA,NA,0
"CG4983",0.452949887736962,0.322226398019572,0.49127675606512,0.13072348971739,0.189463955637708,0.508371401451498
"CG4984",12.3887406704623,8.66451726801498,0.515838264431331,3.72422340244728,0.73500718833436,3.75977779481547
"CG4988",3.08951498454877,0.238523789683469,3.69517530190203,2.8509911948653,0.840538782775382,4.66716951748982
"CG4991",51.7725368628777,26.4629738625959,0.968211813960928,25.3095630002818,0.889505031834052,25.3280755957085
"CG4995",3.66903792350415,1.17054422011939,1.64822237973879,2.49849370338476,0.779780242349558,2.9931768739794
"CG4996",13.0693489808042,13.9028084445367,-0.0891890663726352,0.833459463732463,0.323697542274252,-0.83821797120178
"CG4998",0.581024567781465,0.326950426395352,0.829527262398156,0.254074141386113,0.288166632436503,0.867565068673739
"CG5001",15.5806851021019,18.6190858213607,-0.257023567851022,3.03840071925883,0.633651673855001,-3.0492523748
"CG5003",11.7535430115477,7.89046498676914,0.574913485052996,3.8630780247786,0.747843499691929,3.90562380943468
"CG5004",8.00586985445109,7.75758719101985,0.0454501561368113,0.248282663431238,0.167145888957349,0.252408394577854
"CG5009",80.7836220309166,69.0521172667701,0.226377181575985,11.7315047641465,0.709077839392072,11.7336887064354
"CG5010",143.242274040006,722.570689450271,-2.33468140666107,579.328415410265,0.967464229479017,-579.333119749802
"CG5013",10.1054722069218,8.05041098193043,0.32800239600451,2.05506122499134,0.61100842062025,2.08107237025713
"CG5017",2.37917035121797,0.26412636133191,3.17115837093866,2.11504398988606,0.789347573081399,3.81177865211603
"CG5021",52.4814496169542,49.7818869704205,0.0761866535607478,2.69956264653368,0.414390360785925,2.70063749672937
"CG5022",5.51391872592585,4.53855854602504,0.280843834619122,0.9753601799008,0.466557130143082,1.01498804918073
"CG5023",146.783572824081,522.918063246097,-1.83289438724395,376.134490422015,0.952385842404327,-376.138956220788
"CG5024",0.407460017560632,0.38984990003507,0.0637397357358467,0.0176101175255613,0.0750667488190594,0.0661276806711051
"CG5026",9.25102778169845,9.31897474306006,-0.0105575840965904,0.0679469613616082,0.074621756691997,-0.0687622871945985
"CG5027",20.9626126010619,27.6354276134039,-0.398700402816204,6.67281501234205,0.75754775107825,-6.68471556613617
"CG5028",221.051687664319,227.113147907677,-0.0390274792746427,6.06146024335825,0.303535975901965,-6.0615858837396
"CG5033",3.64578637817334,2.44382766731489,0.577087476879024,1.20195871085845,0.569333196412679,1.33331717853596
"CG5036",4.4459956056111,5.24755921797512,-0.239140019805365,0.801563612364022,0.416718011912097,-0.836476044928108
"CG5038",1.49918407094422,1.52663883487408,-0.0261812670679173,0.0274547639298595,0.0706339426302458,-0.0379370901325592
"CG5039",2.26931545062705,1.67371087213663,0.439206838844456,0.595604578490421,0.408143355925241,0.740032067687943
"CG5043",0.083480502953426,0.126513534216444,-0.599780532806593,0.0430330312630179,0.110101321284316,-0.60132231732528
"CG5044",42.9651706711799,36.4643021845526,0.236682840264543,6.50086848662727,0.689241459574177,6.50517562001974
"CG5045",62.3089802351958,59.1302419997815,0.0755439240084777,3.17873823541431,0.424693640035599,3.17963577375452
"CG5048",24.835021631704,48.0711025153673,-0.952793888818685,23.2360808836633,0.886116245635654,-23.2556073029004
"CG5050",2.81729804040384,2.21421257336581,0.347518460368457,0.603085467038035,0.391524611487643,0.696046809380912
"CG5056",9.39591565268149,36.5322345671745,-1.95906433430648,27.136318914493,0.944752515917026,-27.2069428141977
