"Gene","Dsec_Mal_AS_R1","Dsec_Mal_AS_R2","Dsec_Mal_AS_R3","Dsec_Fem_AS_R1","Dsec_Fem_AS_R2","Dsec_Fem_AS_R3","Dsec_Mal_JP_R1","Dsec_Mal_JP_R2","Dsec_Mal_JP_R3","Dsec_Fem_JP_R1","Dsec_Fem_JP_R2","Dsec_Fem_JP_R3","Dsim_Mal_JP_R1","Dsim_Mal_JP_R2","Dsim_Mal_JP_R3","Dsim_Fem_JP_R1","Dsim_Fem_JP_R2","Dsim_Fem_JP_R3","Dmel_Mal_AS_R1","Dmel_Fem_AS_R1"
"APC4",3.07291969115992,3.17089089697878,3.32212153770528,2.5976830414186,3.20019145413184,2.91677092279531,2.99939560746959,3.02046053049684,3.33218010407778,2.53856367641729,2.78424041711109,2.7924676125895,2.87919331182758,3.21454771231787,2.52486019061537,3.14599178345856,2.52083264126653,2.57277654653962,3.67109404219062,3.23055487868319
"APP-BP1",7.32090241079683,6.53974850955715,6.46814755252156,7.17531501750235,7.41853498991895,7.24542672248867,6.79654750286642,7.67554641925091,6.6805143644084,6.12706841135555,6.5168632900341,5.66834194393183,7.24984884124051,6.26640088402498,7.25522505196919,4.53895208364058,4.67326821486899,3.96847667908246,6.87671516345177,6.68315369932811
"AQP",47.2884645085383,45.7131569895279,50.6557837468322,45.594507251741,47.3182438831103,44.7042587438726,50.9565499688214,53.3444078050282,51.1897760145037,48.9211102066734,49.6387372640038,51.5652798794847,57.6745218629675,55.1259218295132,56.6629855197618,48.718597591979,49.627195910657,53.1978208031496,24.8445838389283,21.8041913615884
"AR-2",0,0.0703671689518424,0,0,0.270092222795038,0,0.25651047954081,0.0455519854797286,0.132298316401908,0.161618270628505,0.334789792606298,0.269544871920237,0.955876727452399,0.801101908277026,1.1024165975663,0.767982221055211,0.271691625463479,0.431405177421253,0.275117683983877,0.295187313347128
"ASPP",31.2055602627356,31.2250534999587,32.1483303911556,25.1400644481676,24.7907028773266,25.9852018395687,36.1651412326808,36.9467400869317,37.4152431187025,35.8553777895367,36.9557549643557,36.3659390187707,19.0579040607478,17.8138935489521,18.9786553931755,22.8342013854016,22.4020417931425,22.5911444255464,51.6620074750158,49.0154530324321
"ATP7",5.0319138291979,4.681607556239,4.51112540269313,3.55537173071832,3.88637790707768,3.91936889103056,5.59006364299709,5.49407489256567,5.29622987280503,4.83587198960047,4.84376882825425,4.99425829243058,6.19635095497084,5.76544056692968,6.51292598701983,6.46193462486582,5.46558530503938,5.87147499561909,8.4405394834248,8.11992178868714
"ATPCL",58.3642884987905,59.9681694405025,59.4303342607131,54.2533614680999,55.0104847584333,55.4816857616724,54.769241955823,55.6030839656457,54.6120287375311,52.1242815331131,55.1254898007365,54.2686634772528,49.7267284035222,49.2205522438551,50.3889068492092,53.2490244380921,54.1726126648997,53.2384871178816,77.7275536127078,79.7156150653989
"ATPsyn-Cf6",1348.32139363639,1325.60332012609,1302.05022130166,1371.81420707384,1349.97242422178,1300.54459479473,1568.37005813299,1568.33971010464,1569.69830726094,1582.7854325098,1538.52000910608,1535.56570158916,1278.07149046812,1236.8333180432,1260.55771140674,1221.75529134581,1222.01402081294,1213.37814603868,500.102848981713,487.68769991119
"ATPsyn-b",648.269095096161,661.524973727583,652.732484080073,675.213903903977,654.318597890928,648.408845159762,861.025307222772,859.237621566963,872.20407335169,806.091510695219,807.094471637825,814.350967053946,866.214942508239,871.65974723841,863.414325190028,774.141236972822,766.859912330315,761.586663196552,656.892421587486,633.384506126985
"ATPsyn-d",833.264802509999,840.167132171993,843.197671419299,863.770077273803,854.054024808977,861.888201820924,955.159727973834,966.066392085485,964.515045978194,875.892954022414,902.250781573792,884.379842520301,827.481051412362,807.672672814345,799.017231990059,761.096890727431,762.579344595241,761.987689428958,487.858301968972,473.646041711111
"ATPsyn-gamma",577.467711651857,576.667971023955,581.150197337651,575.823511873078,573.111568705083,573.186302922876,711.35822172303,718.547480534502,713.88806293786,677.051748103912,676.805817463902,688.546467979377,623.913799085118,631.725406881129,642.678771891491,586.480972626437,582.253359112436,582.007438434502,432.704075794037,423.160712103783
"Aac11",54.3304937848777,55.5473494773379,56.250148287382,50.7883470734562,53.321071073058,55.2487872017567,52.3991674157575,53.2403280742915,55.2449971475688,43.6912797153756,48.3278373994159,46.7796812689044,47.7679964943565,46.8966355470109,46.1056672634002,46.4440609626484,46.1852898043123,44.0188296129795,68.3628600912538,70.6418846333899
"Aats-ala",9.63066294168084,10.3783228778527,9.9752574432667,9.538944577034,9.73044696632247,9.80091474330823,9.83251917960075,10.2590180842837,9.69990565868861,9.61959402208719,9.42944030068205,8.94779963070136,8.36092903816878,8.23723129685053,7.22363987250917,7.26980469795118,7.92991736085598,8.40190220568834,11.7934756569019,11.6194137510055
"Aats-ala-m",4.08713487336239,4.75176968911819,4.71588531490266,4.69678744964477,3.96234935198643,4.59693753266992,4.86961825795155,4.96283025491743,4.77170547510263,4.12125401418399,4.46487347882201,4.39787548661993,9.07826652822083,9.1993250001419,8.8022704132124,8.20360726731071,9.84175077027807,8.6553217947209,6.07039294802291,6.19420727340107
"Aats-arg",9.13627299846718,9.8045802858762,9.2334305416092,8.37597376682291,9.67019284050993,9.4628425698405,10.5471528230705,10.8024957403843,10.944810400819,8.82623759938737,8.86582076956356,8.47805100934712,14.5415427294882,13.1692856952768,13.324572532029,12.7461664953874,11.9989209846747,11.5127544916486,9.31037747188156,9.48203272556669
"Aats-asp",15.4225142105956,16.2657007367091,16.5014457004386,16.2352679790765,15.7762260232457,16.5820873318946,19.655899606144,19.2237765590132,19.0594759757733,18.3948418202266,18.9853088087723,19.4906527380731,19.8551377630223,20.076949398706,19.8705127363367,19.0058241855292,18.452171750399,18.8992067393768,21.9128038366281,20.6867191314254
"Aats-cys",4.75243897261275,5.06267309139207,5.60242054539142,5.44857815828212,5.84783329112918,5.71158001761209,5.69383270997272,5.29836745498996,5.64264677911586,5.27771069444659,4.52373912060115,4.64495217357873,4.02957777843547,3.93329988640648,3.4211251685226,3.59555760424542,3.63406303809866,3.6893285998383,6.6864527508887,6.57132859689861
"Aats-gln",9.37852883427538,8.72296865630866,9.06070729981674,9.08588601239297,8.40711473757722,9.93002442063411,9.94308966878279,10.0425051293914,9.5999716136343,9.21522264602083,8.93462710923669,10.2147511177963,9.04810560008058,10.044161835692,9.89333218611047,8.19114918381792,8.38249569547311,8.49297864521673,8.31705548307714,8.54826829621742
